SPECTRUM - MS
FTMS + p EI Full ms [40.0000-500.0000]
Scan #: 9042
RT: 13.2624916051041
Scan Number,m/z,Intensity,Relative,Segment Number,Flags
9042 - 9387,136.152359500359,23.5997693888471,9.60243535824244E-05,1,
9042 - 9387,445.424997174097,23.5048438806951,9.56381141913276E-05,1,
9042 - 9387,383.898785446216,23.3768545973416,9.51173426533943E-05,1,
9042 - 9387,221.613729053393,23.2783852327963,9.47166837773546E-05,1,
9042 - 9387,84.102190268843,23.1867090788977,9.43436655807786E-05,1,
9042 - 9387,151.111927319038,23.1703034530529,9.42769132498169E-05,1,
9042 - 9387,132.083019431828,23.1501746259498,9.41950117032763E-05,1,
9042 - 9387,149.095366206718,23.080706169686,9.391235370365E-05,1,
9042 - 9387,221.884069716884,23.073631479916,9.38835677227037E-05,1,
9042 - 9387,85.1186091861965,22.9581679140061,9.3413761679427E-05,1,
9042 - 9387,166.685400063827,22.9197931431974,9.32576197909168E-05,1,
9042 - 9387,84.0966170241011,22.8752982884207,9.30765760867485E-05,1,
9042 - 9387,388.581916258761,22.8307252860382,9.28952144102639E-05,1,
9042 - 9387,465.264144013138,22.8271009525781,9.28804674747351E-05,1,
9042 - 9387,488.790410173009,22.6752964575769,9.22627949770419E-05,1,
9042 - 9387,53.5628039300851,22.5981343868705,9.19488326734877E-05,1,
9042 - 9387,189.169125284332,22.5840519977964,9.18915332869789E-05,1,
9042 - 9387,153.199228208987,22.5705752017119,9.18366979785887E-05,1,
9042 - 9387,309.88194653122,22.5448969118891,9.17322163990988E-05,1,
9042 - 9387,201.687083580921,22.5137325010119,9.16054125155544E-05,1,
9042 - 9387,131.76685476716,22.5112954123201,9.1595496322629E-05,1,
9042 - 9387,80.4495929051823,22.5013090418181,9.15548630962491E-05,1,
9042 - 9387,282.208028315864,22.4968742406814,9.1536818474482E-05,1,
9042 - 9387,385.062200493064,22.4615048200433,9.13929049600149E-05,1,
9042 - 9387,97.694389654906,22.4542205548412,9.13632662442363E-05,1,
9042 - 9387,205.802421541856,22.3987490361049,9.11375599400295E-05,1,
9042 - 9387,203.718084717528,22.381121792038,9.10658370054079E-05,1,
9042 - 9387,52.9056711945205,22.3800314450026,9.10614005269184E-05,1,
9042 - 9387,140.349445599805,22.3189188244686,9.0812741322423E-05,1,
9042 - 9387,118.714233480951,22.3154302386617,9.07985467262171E-05,1,
9042 - 9387,151.956973528437,22.2900620953299,9.06953270919534E-05,1,
9042 - 9387,208.023285790528,22.2327086079745,9.04619633052885E-05,1,
9042 - 9387,289.510040526366,22.2097770747142,9.03686579165075E-05,1,
9042 - 9387,267.10467259932,22.2034663152852,9.03429802675099E-05,1,
9042 - 9387,119.720909963421,22.1900792617114,9.0288510109577E-05,1,
9042 - 9387,356.851281785107,22.1860310079401,9.02720382981313E-05,1,
9042 - 9387,115.307954303912,22.171912373817,9.02145914352914E-05,1,
9042 - 9387,58.5714824740616,22.0994173991869,8.9919618931021E-05,1,
9042 - 9387,110.71730556667,22.0720976110893,8.98084583112348E-05,1,
9042 - 9387,454.22093257449,22.0385556769784,8.96719805987691E-05,1,
9042 - 9387,83.1364979448619,21.9751749018801,8.94140925720648E-05,1,
9042 - 9387,272.990719484507,21.9588726017952,8.93477606600124E-05,1,
9042 - 9387,70.5553256409259,21.8737372285009,8.90013560383027E-05,1,
9042 - 9387,326.60903432968,21.8727402530461,8.89972994764773E-05,1,
9042 - 9387,81.7881011976628,21.8485760312211,8.88989784402701E-05,1,
9042 - 9387,81.5010872727814,21.8201442484555,8.87832932606277E-05,1,
9042 - 9387,64.5418621892548,21.8136551328042,8.87568899036511E-05,1,
9042 - 9387,103.80021487216,21.8013323790306,8.87067502414381E-05,1,
9042 - 9387,242.575353201544,21.7671749586012,8.85677681962013E-05,1,
9042 - 9387,108.059283216948,21.7418858429569,8.84648701151902E-05,1,
9042 - 9387,89.2209259924763,21.731082877045,8.84209142696323E-05,1,
9042 - 9387,66.0501641982553,21.6577235480638,8.81224248213419E-05,1,
9042 - 9387,184.77747444365,21.6181925935383,8.79615785735559E-05,1,
9042 - 9387,251.515669577463,21.6168399746219,8.79560749453236E-05,1,
9042 - 9387,125.192935755226,21.5991497120166,8.78840955965683E-05,1,
9042 - 9387,105.009462053486,21.5614693577627,8.77307791975657E-05,1,
9042 - 9387,73.1430940454162,21.5588053180212,8.77199395707084E-05,1,
9042 - 9387,206.539192148506,21.5460240445442,8.76679342522087E-05,1,
9042 - 9387,125.755083455934,21.5354138106643,8.76247626079062E-05,1,
9042 - 9387,296.00043475966,21.5071503913483,8.7509762476967E-05,1,
9042 - 9387,108.417111765364,21.483277989673,8.74126288185165E-05,1,
9042 - 9387,113.611553890922,21.4668580191785,8.73458181210644E-05,1,
9042 - 9387,388.706276166888,21.4359438826775,8.72200325709957E-05,1,
9042 - 9387,161.462647338098,21.4349644111689,8.72160472304225E-05,1,
9042 - 9387,473.919601792786,21.4340563386043,8.72123524027494E-05,1,
9042 - 9387,70.2559664653411,21.4213270505688,8.71605586061644E-05,1,
9042 - 9387,63.9910503970782,21.4076278117421,8.71048182075516E-05,1,
9042 - 9387,117.13155618972,21.4064738595002,8.71001229278535E-05,1,
9042 - 9387,359.745056679719,21.4022154774851,8.70827961322578E-05,1,
9042 - 9387,411.648452423887,21.4011498564985,8.70784602608045E-05,1,
9042 - 9387,364.010511661694,21.3984203833402,8.70673543939913E-05,1,
9042 - 9387,284.632837688686,21.3910686189723,8.70374410329969E-05,1,
9042 - 9387,58.7560874606164,21.3881292539362,8.70254811437757E-05,1,
9042 - 9387,141.83497828432,21.3789546667123,8.69881509566438E-05,1,
9042 - 9387,117.512267414981,21.3649988117988,8.69313664209695E-05,1,
9042 - 9387,76.0078751453887,21.3622842145444,8.69203210822507E-05,1,
9042 - 9387,383.347616112504,21.3524989479398,8.68805061211443E-05,1,
9042 - 9387,69.6295765669394,21.3440995873258,8.68463302289914E-05,1,
9042 - 9387,177.674819208425,21.3432698964404,8.6842954326048E-05,1,
9042 - 9387,67.0619026370801,21.3162102542878,8.67328522058508E-05,1,
9042 - 9387,398.547783601536,21.3067200266726,8.66942377195359E-05,1,
9042 - 9387,424.332384367533,21.293038450917,8.66385691896333E-05,1,
9042 - 9387,223.119724665748,21.2888868026198,8.66216766794788E-05,1,
9042 - 9387,122.77553986123,21.2516784256209,8.6470280693768E-05,1,
9042 - 9387,416.092770395426,21.2383332324121,8.6415980860147E-05,1,
9042 - 9387,156.764177146733,21.2366109866326,8.64089732688881E-05,1,
9042 - 9387,61.3436797773306,21.2215873951615,8.6347844253781E-05,1,
9042 - 9387,288.184902954585,21.2117522545731,8.63078263620025E-05,1,
9042 - 9387,201.040986805154,21.2101492891577,8.63013041068357E-05,1,
9042 - 9387,275.36499076045,21.1804117718677,8.61803060653778E-05,1,
9042 - 9387,73.9731221440259,21.1657907791195,8.61208151714521E-05,1,
9042 - 9387,224.437462396513,21.1609661798798,8.61011845125394E-05,1,
9042 - 9387,461.729344779557,21.1347589381696,8.59945506974825E-05,1,
9042 - 9387,107.475194579935,21.1335851804867,8.59897748320532E-05,1,
9042 - 9387,440.976432532162,21.1289662858303,8.59709811579991E-05,1,
9042 - 9387,240.617529583208,21.1249131608914,8.59544895264141E-05,1,
9042 - 9387,280.390204866454,21.1146461957039,8.59127145972132E-05,1,
9042 - 9387,320.099338577736,21.1105578297365,8.58960795745248E-05,1,
9042 - 9387,275.859023665451,21.107386349647,8.58831752397206E-05,1,
9042 - 9387,65.227613712289,21.0895286915828,8.58105147808891E-05,1,
9042 - 9387,58.7568498823079,21.0824273249751,8.57816202554037E-05,1,
9042 - 9387,76.2053003546902,21.0811693640517,8.57765017780782E-05,1,
9042 - 9387,66.0415416854581,21.0790312080835,8.57678019030359E-05,1,
9042 - 9387,75.6682711092769,21.0576974009202,8.5680997451325E-05,1,
9042 - 9387,211.538886485834,21.0529018298132,8.56614849040615E-05,1,
9042 - 9387,189.995512418321,21.0388099119232,8.56041467460554E-05,1,
9042 - 9387,79.0309291088636,21.0236441335868,8.55424391913192E-05,1,
9042 - 9387,274.441940933577,21.0186666872483,8.55221866176913E-05,1,
9042 - 9387,96.0788884669459,21.0158433369627,8.5510698777211E-05,1,
9042 - 9387,120.872087683293,21.0055892613142,8.54689762938466E-05,1,
9042 - 9387,346.199122311346,20.9939108800648,8.54214584985714E-05,1,
9042 - 9387,140.210511957801,20.9600502589365,8.52836840906024E-05,1,
9042 - 9387,331.425261817551,20.9468379877689,8.52299250992615E-05,1,
9042 - 9387,459.837858967518,20.9452177463833,8.52233325504475E-05,1,
9042 - 9387,166.938141690075,20.9416770308392,8.52089258452063E-05,1,
9042 - 9387,201.734898637858,20.9189364612737,8.51163974625495E-05,1,
9042 - 9387,145.859758516081,20.9139879926001,8.50962627952241E-05,1,
9042 - 9387,183.586090839856,20.9066648088016,8.50664657248021E-05,1,
9042 - 9387,249.798839230831,20.9020819021421,8.50478184811677E-05,1,
9042 - 9387,100.247719022116,20.8969738121054,8.50270343355379E-05,1,
9042 - 9387,245.510562467063,20.8958045323124,8.50222766900527E-05,1,
9042 - 9387,157.019651440956,20.8917590885612,8.5005816312209E-05,1,
9042 - 9387,490.837130893449,20.8674236579359,8.49067986499413E-05,1,
9042 - 9387,82.9275066011018,20.8605275850681,8.48787394376468E-05,1,
9042 - 9387,284.329918435406,20.8450666419458,8.48158308962691E-05,1,
9042 - 9387,60.0203582625863,20.8331840209082,8.4767482076194E-05,1,
9042 - 9387,249.534791692649,20.8257774677554,8.47373457868491E-05,1,
9042 - 9387,93.6597697737611,20.8192722744227,8.47108770119043E-05,1,
9042 - 9387,76.4662540182064,20.7896737084991,8.45904443452564E-05,1,
9042 - 9387,226.281353594688,20.7870551049887,8.45797895924394E-05,1,
9042 - 9387,137.743468387285,20.7850764385678,8.45717386593609E-05,1,
9042 - 9387,63.9666800817527,20.774164688808,8.45273401866523E-05,1,
9042 - 9387,489.802676843373,20.7707766907923,8.45135548689214E-05,1,
9042 - 9387,73.5487276941237,20.7611995505829,8.44745867467071E-05,1,
9042 - 9387,316.137940038329,20.7588368449416,8.4464973208618E-05,1,
9042 - 9387,252.164659219771,20.7347165605439,8.4366830948016E-05,1,
9042 - 9387,452.548089789624,20.7303602565004,8.43491057205827E-05,1,
9042 - 9387,93.736335925854,20.7125966926751,8.42768281188172E-05,1,
9042 - 9387,464.560867818716,20.7058616127057,8.42494239654236E-05,1,
9042 - 9387,324.638609412675,20.693899724777,8.42007526188076E-05,1,
9042 - 9387,54.0977685545871,20.6908030224956,8.41881525450567E-05,1,
9042 - 9387,260.07211527455,20.6838776826776,8.41599742493959E-05,1,
9042 - 9387,70.0879647631868,20.6713032395669,8.41088104964175E-05,1,
9042 - 9387,149.08457532159,20.6595530628562,8.40610005748655E-05,1,
9042 - 9387,215.179001120401,20.6438866698396,8.39972560849257E-05,1,
9042 - 9387,225.699181685593,20.6336663457365,8.39556709321544E-05,1,
9042 - 9387,186.611038575048,20.619780798699,8.38991724699682E-05,1,
9042 - 9387,63.0249286709036,20.6158935415485,8.388335573257E-05,1,
9042 - 9387,377.202793241469,20.613379285539,8.38731255559919E-05,1,
9042 - 9387,237.571962942562,20.6103763609924,8.38609070514932E-05,1,
9042 - 9387,338.02914251902,20.6096794181835,8.38580712829902E-05,1,
9042 - 9387,439.791482936437,20.6056505825486,8.38416784813844E-05,1,
9042 - 9387,479.739138256286,20.5725251672325,8.37068955290401E-05,1,
9042 - 9387,249.152636275497,20.5397383596106,8.35734903268091E-05,1,
9042 - 9387,231.173399588898,20.5324606073533,8.3543878111345E-05,1,
9042 - 9387,333.729930301715,20.5263684241476,8.35190898202142E-05,1,
9042 - 9387,172.654132769366,20.5222934579419,8.35025093193913E-05,1,
9042 - 9387,69.8210869940819,20.5217856792895,8.35004432349285E-05,1,
9042 - 9387,236.177651415163,20.513738712924,8.3467701188563E-05,1,
9042 - 9387,150.840125489032,20.4985084319705,8.34057311811727E-05,1,
9042 - 9387,220.781603737737,20.4970224597909,8.33996849560744E-05,1,
9042 - 9387,51.765899060313,20.4905620982884,8.33733985959424E-05,1,
9042 - 9387,84.1596455421509,20.4874377749183,8.33606861356193E-05,1,
9042 - 9387,93.4558631242808,20.4861304326737,8.33553667322014E-05,1,
9042 - 9387,292.793967104166,20.4806457546441,8.33330502996242E-05,1,
9042 - 9387,151.908982490091,20.4757976266531,8.33133239053214E-05,1,
9042 - 9387,273.797362905946,20.4312548351108,8.3132085152767E-05,1,
9042 - 9387,271.434251196082,20.4290429443818,8.31230852606939E-05,1,
9042 - 9387,83.9894596655138,20.4264845006452,8.31126752900735E-05,1,
9042 - 9387,135.191231581819,20.4244268197611,8.31043028575504E-05,1,
9042 - 9387,261.992279975107,20.4163233139525,8.3071330759637E-05,1,
9042 - 9387,109.455098473322,20.3968409590873,8.29920596234928E-05,1,
9042 - 9387,247.572732272577,20.3890058642636,8.29601796545276E-05,1,
9042 - 9387,104.066591068474,20.3873009984758,8.29532427801659E-05,1,
9042 - 9387,54.4363401576843,20.3810961430797,8.2927996040731E-05,1,
9042 - 9387,463.326755855156,20.3495369042837,8.27995856543834E-05,1,
9042 - 9387,57.09626654834,20.3494118817429,8.27990769541302E-05,1,
9042 - 9387,240.907432950845,20.3426906986628,8.27717293453485E-05,1,
9042 - 9387,192.36831065577,20.3284420498663,8.27137534699254E-05,1,
9042 - 9387,80.4203600932701,20.3269567302215,8.27077098999054E-05,1,
9042 - 9387,428.364992943089,20.3175679764098,8.26695082971329E-05,1,
9042 - 9387,70.1218962257188,20.3156241583419,8.26615991574133E-05,1,
9042 - 9387,166.633084579709,20.3111106056098,8.26432341057757E-05,1,
9042 - 9387,427.636568883612,20.2981895029717,8.25906598408347E-05,1,
9042 - 9387,82.4401658281352,20.2919344050984,8.25652086713771E-05,1,
9042 - 9387,119.507054000651,20.2875732270646,8.25474636123191E-05,1,
9042 - 9387,57.6123815452569,20.2751620511005,8.24969641718579E-05,1,
9042 - 9387,346.047574898719,20.2320240108107,8.23214411671459E-05,1,
9042 - 9387,358.486038347376,20.2301473807687,8.23138054066549E-05,1,
9042 - 9387,376.271158482424,20.2238644729675,8.22882410822632E-05,1,
9042 - 9387,333.386708163494,20.2218672539495,8.22801146611102E-05,1,
9042 - 9387,137.595349625366,20.2204424972438,8.22743175137134E-05,1,
9042 - 9387,311.493902382499,20.1895551796513,8.21486410862518E-05,1,
9042 - 9387,159.104417392872,20.1840278556329,8.21261511327626E-05,1,
9042 - 9387,135.428826892719,20.1809136718396,8.21134799290417E-05,1,
9042 - 9387,198.474108461971,20.1461773466719,8.19721423966661E-05,1,
9042 - 9387,152.781918924694,20.1395504171212,8.19451782930829E-05,1,
9042 - 9387,103.756956108133,20.1379606904803,8.19387099047462E-05,1,
9042 - 9387,137.946691093945,20.1281614407707,8.1898838048227E-05,1,
9042 - 9387,370.724779397829,20.1268417848972,8.18934685422747E-05,1,
9042 - 9387,314.554640358252,20.1250103503955,8.18860166764848E-05,1,
9042 - 9387,57.0344628232809,20.0942604633678,8.17608994358917E-05,1,
9042 - 9387,164.767606414939,20.0799744240163,8.17027714232243E-05,1,
9042 - 9387,60.4933874548486,20.0750257916765,8.16826360899626E-05,1,
9042 - 9387,282.463335179348,20.0737225240089,8.16773332654619E-05,1,
9042 - 9387,73.4851726251161,20.061388723352,8.16271486549355E-05,1,
9042 - 9387,293.658893137016,20.0551653095193,8.16018264036664E-05,1,
9042 - 9387,162.722976852298,20.0493085230811,8.15779959109807E-05,1,
9042 - 9387,247.987007808389,20.0351054526529,8.15202054879355E-05,1,
9042 - 9387,154.150948142384,20.021009456368,8.14628507354776E-05,1,
9042 - 9387,488.195129815457,20.0131192921382,8.14307466963518E-05,1,
9042 - 9387,189.158131154697,20.0075310299545,8.14080087934934E-05,1,
9042 - 9387,495.733884366353,19.9988932369512,8.13728627513497E-05,1,
9042 - 9387,171.59104802707,19.9914840257355,8.13427156466973E-05,1,
9042 - 9387,322.776127009131,19.9909643587983,8.13406011903692E-05,1,
9042 - 9387,136.124198188921,19.9882073394622,8.13293832417866E-05,1,
9042 - 9387,142.502676817789,19.9842376393008,8.13132310546347E-05,1,
9042 - 9387,101.586406208873,19.977897868335,8.12874353615151E-05,1,
9042 - 9387,176.476432578026,19.9566046251585,8.12007959593238E-05,1,
9042 - 9387,395.189174131019,19.953301256425,8.11873549869968E-05,1,
9042 - 9387,328.76683973574,19.9467763242929,8.11608058974768E-05,1,
9042 - 9387,70.2291155836246,19.9438241304428,8.11487938095013E-05,1,
9042 - 9387,241.472658324063,19.9321871392239,8.11014444248092E-05,1,
9042 - 9387,289.574071819835,19.9235830465261,8.10664355047703E-05,1,
9042 - 9387,342.06870503999,19.9224910559113,8.10619923387725E-05,1,
9042 - 9387,251.786652224349,19.915168676951,8.10321985431312E-05,1,
9042 - 9387,239.224137695829,19.9040022828675,8.09867639562058E-05,1,
9042 - 9387,316.816399371179,19.9016783098779,8.09773080161758E-05,1,
9042 - 9387,66.0028435358193,19.8944332585633,8.09478288565412E-05,1,
9042 - 9387,456.809359637863,19.8913681459795,8.09353573171093E-05,1,
9042 - 9387,453.113405107603,19.8885453545431,8.09238717505127E-05,1,
9042 - 9387,56.0224078297577,19.8881339641251,8.09221978570813E-05,1,
9042 - 9387,476.457404446677,19.8839571340136,8.09052028854411E-05,1,
9042 - 9387,98.4121318700053,19.8805524076606,8.08913495023089E-05,1,
9042 - 9387,354.611701573186,19.8776677877513,8.08796123637989E-05,1,
9042 - 9387,101.138011293945,19.8774539912862,8.08787424541394E-05,1,
9042 - 9387,316.796540795592,19.8771959743828,8.08776926173397E-05,1,
9042 - 9387,230.126192954954,19.8767643442373,8.08759363711231E-05,1,
9042 - 9387,344.364838027887,19.8763669948228,8.08743196086858E-05,1,
9042 - 9387,128.379726282526,19.8705632238294,8.08507048288631E-05,1,
9042 - 9387,138.735009852637,19.8690693122789,8.08446262995106E-05,1,
9042 - 9387,67.5606195949449,19.8590869598194,8.08040094220163E-05,1,
9042 - 9387,145.753388020149,19.8588396519765,8.08030031589738E-05,1,
9042 - 9387,257.957852162826,19.8492405666073,8.07639457447945E-05,1,
9042 - 9387,116.90582161902,19.8459945279253,8.07507380408968E-05,1,
9042 - 9387,252.100863326279,19.8290518640272,8.06818005728236E-05,1,
9042 - 9387,64.9017644231491,19.8261594994033,8.06700319220897E-05,1,
9042 - 9387,71.6987914412185,19.8256283848497,8.06678708869181E-05,1,
9042 - 9387,53.9926336167772,19.8185965172722,8.06392591438338E-05,1,
9042 - 9387,277.517168334173,19.8160861267554,8.06290446954361E-05,1,
9042 - 9387,134.882775583484,19.8084754509529,8.05980778579126E-05,1,
9042 - 9387,177.161912005661,19.7889790699037,8.05187496510727E-05,1,
9042 - 9387,155.427941381046,19.7864911494056,8.05086266302223E-05,1,
9042 - 9387,186.276578080552,19.7697481683321,8.04405016452641E-05,1,
9042 - 9387,485.20399177412,19.7694571096354,8.04393173657594E-05,1,
9042 - 9387,287.276142041029,19.7671432755204,8.04299026794747E-05,1,
9042 - 9387,247.436509702285,19.7527800493914,8.0371460603975E-05,1,
9042 - 9387,383.874685697794,19.749697084257,8.03589164248661E-05,1,
9042 - 9387,270.400051830525,19.7446341041594,8.0338315825637E-05,1,
9042 - 9387,148.907188590908,19.7428691633479,8.03311345139155E-05,1,
9042 - 9387,70.9424838338072,19.7373961992003,8.03088657435819E-05,1,
9042 - 9387,389.777912328023,19.7313926916422,8.02844382619826E-05,1,
9042 - 9387,260.117634015921,19.721603506,8.02446073548281E-05,1,
9042 - 9387,428.053451328335,19.7136116083897,8.02120893759748E-05,1,
9042 - 9387,64.2265471149942,19.7092091184386,8.01941762241664E-05,1,
9042 - 9387,60.1300455823501,19.7064860198361,8.01830962945816E-05,1,
9042 - 9387,67.9031513068907,19.7057205565424,8.017998172525E-05,1,
9042 - 9387,275.911503597297,19.7015742539346,8.01631109660022E-05,1,
9042 - 9387,91.5207318255789,19.6936775763827,8.01309804250261E-05,1,
9042 - 9387,120.020147649619,19.6883338183029,8.01092373771658E-05,1,
9042 - 9387,328.562361921001,19.6759621399086,8.00588986471146E-05,1,
9042 - 9387,292.167850065214,19.6720065964171,8.00428040615876E-05,1,
9042 - 9387,413.574829915673,19.6669410233788,8.00221929120247E-05,1,
9042 - 9387,52.6303666553162,19.6572808386177,7.99828868924664E-05,1,
9042 - 9387,239.868748914445,19.6527645860933,7.99645108557295E-05,1,
9042 - 9387,308.79939002363,19.6458740715549,7.9936474259545E-05,1,
9042 - 9387,186.021539164262,19.6409420498264,7.99164065126729E-05,1,
9042 - 9387,435.8710255924,19.6399681300006,7.99124437611659E-05,1,
9042 - 9387,135.842409985234,19.6372594101225,7.99014223367172E-05,1,
9042 - 9387,275.834496203417,19.6339791147235,7.98880752467492E-05,1,
9042 - 9387,148.924484437015,19.6235763638526,7.98457478234853E-05,1,
9042 - 9387,229.488450265576,19.6212364639466,7.98362270789297E-05,1,
9042 - 9387,152.731033193955,19.6179276282543,7.98227638622672E-05,1,
9042 - 9387,56.213876511791,19.6090853386584,7.97867857504204E-05,1,
9042 - 9387,379.262909453939,19.6049032679975,7.97697694556748E-05,1,
9042 - 9387,370.118364027132,19.5940816490605,7.9725737713414E-05,1,
9042 - 9387,63.2550787939069,19.5902929054298,7.97103218145538E-05,1,
9042 - 9387,158.161544841117,19.5789139515132,7.96640223496614E-05,1,
9042 - 9387,87.0087468842822,19.5612631364712,7.95922035078464E-05,1,
9042 - 9387,366.667421303975,19.5571945586215,7.95756490004026E-05,1,
9042 - 9387,435.367067787934,19.5547117433875,7.9565546752199E-05,1,
9042 - 9387,68.1767183960353,19.5470216999789,7.95342569783388E-05,1,
9042 - 9387,348.781133259573,19.5468624421354,7.95336089791475E-05,1,
9042 - 9387,126.020481311738,19.5448986059452,7.95256183883247E-05,1,
9042 - 9387,66.6262087594341,19.5414522596683,7.95115956592036E-05,1,
9042 - 9387,55.8491654642699,19.5381160935774,7.94980212387486E-05,1,
9042 - 9387,94.2308760012184,19.5348980474223,7.94849274327562E-05,1,
9042 - 9387,479.511147140871,19.5297888746821,7.94641388817483E-05,1,
9042 - 9387,351.613620129381,19.5274931890357,7.94547980391919E-05,1,
9042 - 9387,115.808903624966,19.5253342020203,7.94460134053623E-05,1,
9042 - 9387,152.724196892908,19.5206973994356,7.94271468663062E-05,1,
9042 - 9387,250.348359355745,19.5193876920191,7.94218178393154E-05,1,
9042 - 9387,70.9280815120492,19.5172346729635,7.94130574883282E-05,1,
9042 - 9387,320.524516269827,19.5117138057471,7.93905938067164E-05,1,
9042 - 9387,265.44886489611,19.5065030542063,7.93693919449465E-05,1,
9042 - 9387,211.621877019618,19.506049493704,7.93675464669957E-05,1,
9042 - 9387,262.759096002931,19.5005681202789,7.93452434804195E-05,1,
9042 - 9387,493.567624705795,19.4999950230195,7.93429116231471E-05,1,
9042 - 9387,253.911756728591,19.4823072358294,7.92709423465303E-05,1,
9042 - 9387,83.909956337476,19.4818844973183,7.92692222792028E-05,1,
9042 - 9387,443.545512783616,19.4811205758234,7.92661139832477E-05,1,
9042 - 9387,79.6688740224999,19.4804764445927,7.92634930981011E-05,1,
9042 - 9387,71.4878924325224,19.4789441226027,7.92572582817287E-05,1,
9042 - 9387,331.189076149751,19.4784542949748,7.92552652376205E-05,1,
9042 - 9387,233.243403712858,19.473233626371,7.92340230246274E-05,1,
9042 - 9387,115.629701668459,19.4606691874962,7.91828999775671E-05,1,
9042 - 9387,291.222709303007,19.4599595570074,7.91800125845656E-05,1,
9042 - 9387,201.714910022244,19.4592216665001,7.91770102052707E-05,1,
9042 - 9387,66.0841654443416,19.4592095723907,7.91769609959322E-05,1,
9042 - 9387,279.972524800001,19.4564632169906,7.9165786437501E-05,1,
9042 - 9387,70.0936977077321,19.4564084309346,7.91655635202542E-05,1,
9042 - 9387,163.78407776931,19.4517208460714,7.91464903547951E-05,1,
9042 - 9387,142.859792368145,19.4371051421514,7.90870209804152E-05,1,
9042 - 9387,162.119416024397,19.4352615905469,7.907951981173E-05,1,
9042 - 9387,56.1297811402743,19.415911746122,7.90007878431157E-05,1,
9042 - 9387,165.609921526079,19.4054260918488,7.89581230968261E-05,1,
9042 - 9387,201.626288151032,19.3956496496834,7.89183440412008E-05,1,
9042 - 9387,90.0482017419953,19.3947015511002,7.8914486352929E-05,1,
9042 - 9387,58.0092223059479,19.3925750305946,7.89058338210517E-05,1,
9042 - 9387,122.557040453497,19.3921789538875,7.89042222370935E-05,1,
9042 - 9387,167.487056249105,19.3825601106814,7.88650844308777E-05,1,
9042 - 9387,64.979572660318,19.3819327445336,7.88625317606458E-05,1,
9042 - 9387,449.286441866896,19.3766997358297,7.88412393374104E-05,1,
9042 - 9387,144.39660377998,19.3733368474154,7.88275561873411E-05,1,
9042 - 9387,169.549086890961,19.3698800298165,7.88134908517895E-05,1,
9042 - 9387,179.698279093717,19.3655286997702,7.87957858628961E-05,1,
9042 - 9387,121.354341433162,19.3566003468467,7.87594575707035E-05,1,
9042 - 9387,333.038459845252,19.3434848204119,7.8706092220939E-05,1,
9042 - 9387,282.716745273892,19.3386835849392,7.86865566261174E-05,1,
9042 - 9387,320.763421649687,19.3385317207881,7.86859387108869E-05,1,
9042 - 9387,482.991127254636,19.337309422439,7.86809653398797E-05,1,
9042 - 9387,158.849847368211,19.3331413280208,7.86640059126249E-05,1,
9042 - 9387,73.9425252371113,19.3327900597876,7.86625766484458E-05,1,
9042 - 9387,286.623253317152,19.3279613256252,7.86429291650774E-05,1,
9042 - 9387,437.115007292773,19.3271845510535,7.86397685716455E-05,1,
9042 - 9387,467.556491287048,19.3269210338518,7.86386963548566E-05,1,
9042 - 9387,335.229608271632,19.3252847042204,7.86320383450889E-05,1,
9042 - 9387,228.835138199341,19.3218840251194,7.86182014296921E-05,1,
9042 - 9387,116.890578468364,19.3155597238088,7.85924686805623E-05,1,
9042 - 9387,181.033205688407,19.3024281103566,7.85390378748426E-05,1,
9042 - 9387,54.4029734895216,19.3021664272807,7.85379731208703E-05,1,
9042 - 9387,174.32680584058,19.2973583090921,7.85184095211839E-05,1,
9042 - 9387,250.42931211022,19.2963254869672,7.85142071039794E-05,1,
9042 - 9387,128.401526583788,19.2962253559091,7.85137996838908E-05,1,
9042 - 9387,335.48913165422,19.294259397333,7.85058004573593E-05,1,
9042 - 9387,374.570611057824,19.2829070918125,7.84596094212812E-05,1,
9042 - 9387,161.416817839313,19.2817040725212,7.84547144942209E-05,1,
9042 - 9387,132.089066485036,19.2775349487439,7.84377508786394E-05,1,
9042 - 9387,137.272038419334,19.2762199358939,7.84324002645385E-05,1,
9042 - 9387,83.7145606320873,19.2733453490016,7.84207039490532E-05,1,
9042 - 9387,214.783668067114,19.2711066077639,7.84115948057964E-05,1,
9042 - 9387,416.779476737101,19.247982403984,7.83175054660454E-05,1,
9042 - 9387,162.437727344648,19.2389920610454,7.82809249446458E-05,1,
9042 - 9387,133.450791802406,19.2373885530375,7.82744004817415E-05,1,
9042 - 9387,186.173186566004,19.2363540098707,7.82701910618437E-05,1,
9042 - 9387,247.270407745942,19.2348881981078,7.82642268668264E-05,1,
9042 - 9387,205.723777508595,19.230838529172,7.82477492972627E-05,1,
9042 - 9387,370.680309912023,19.2245495654288,7.82221603320407E-05,1,
9042 - 9387,476.990180293905,19.2185851929513,7.81978920859302E-05,1,
9042 - 9387,406.545672523614,19.2149492612703,7.81830979587679E-05,1,
9042 - 9387,61.8532799497363,19.2118779908915,7.81706013640791E-05,1,
9042 - 9387,120.048408961308,19.2026555495165,7.81330764647085E-05,1,
9042 - 9387,66.0955420189989,19.201332469731,7.81276930273096E-05,1,
9042 - 9387,366.523068837519,19.1976567263155,7.81127369114428E-05,1,
